order_id,customer_id,purchase_date,item_category,item_name,quantity,unit_price,total_price,payment_method,customer_type,purchase_channel,promo_discount,promo_code
ORD68020,7727,2024-12-14,Apparel,Park Hoodie,9,108.42,975.79,Gift Card,Season Passholder,In-Person,True,HOLIDAY10
ORD86004,4288,2024-11-27,Home Décor,Lobster Mug,4,230.22,920.89,Credit Card,Gift Purchaser,In-Person,False,
ORD47290,8432,2024-11-09,Apparel,Winter Beanie,7,220.43,1542.98,Credit Card,One-Time Buyer,In-Person,False,
ORD79775,5680,2025-01-09,Gift Cards,$100 Gift Card,3,54.11,162.33,Credit Card,Season Passholder,Online,False,
ORD88809,1046,2024-12-12,Toys,Toy Boat,2,20.37,40.73,Credit Card,Gift Purchaser,Online,False,
ORD60122,6788,2024-11-21,Plush,Crab Plush,7,118.31,828.14,Gift Card,One-Time Buyer,In-Person,False,
ORD72385,6763,2024-12-03,Plush,Lobster Plush,8,86.57,692.59,PayPal,Season Passholder,Online,True,HOLIDAY10
ORD25018,9514,2024-11-12,Accessories,Snow Globe,9,86.67,780.01,Credit Card,Season Passholder,Online,False,
ORD34911,6514,2024-11-11,Toys,Park Puzzle,4,153.86,615.44,Credit Card,One-Time Buyer,In-Person,True,SINGLES_DAY
ORD11837,6086,2024-11-13,Apparel,Lobster T-Shirt,2,189.66,379.32,Credit Card,Season Passholder,In-Person,False,
ORD76875,2027,2024-12-03,Home Décor,Limited Edition Ornament,8,98.02,784.16,PayPal,Gift Purchaser,Online,True,NEWYEAR25
ORD46629,7481,2025-01-04,Plush,Seal Plush,3,26.19,,PayPal,One-Time Buyer,Online,True,BLACKFRIDAY
ORD57201,1542,2024-11-25,Apparel,Lobster T-Shirt,9,217.42,1956.79,Gift Card,Gift Purchaser,Online,False,
ORD27254,8582,2024-12-27,Apparel,Park Hoodie,2,36.37,72.73,PayPal,Gift Purchaser,Online,False,
ORD16659,6760,2025-01-07,Plush,Seal Plush,3,65.38,196.15,Credit Card,One-Time Buyer,Online,False,
ORD92320,7115,2024-11-26,Accessories,Snow Globe,9,37.41,336.65,PayPal,One-Time Buyer,Online,False,
ORD30834,1838,2024-12-03,Plush,Crab Plush,3,114.65,343.94,PayPal,Season Passholder,In-Person,True,NEWYEAR25
ORD80633,7826,2024-11-06,Plush,Seal Plush,9,28.05,252.49,Gift Card,One-Time Buyer,Online,False,
ORD34464,4942,2024-11-26,Toys,Park Puzzle,1,64.0,64.0,PayPal,Season Passholder,In-Person,False,
ORD98038,3517,2024-12-05,Accessories,Keychain,7,136.74,957.16,Gift Card,Gift Purchaser,Online,False,
ORD64545,9005,2024-12-21,Plush,Lobster Plush,1,89.8,89.8,Credit Card,Season Passholder,Online,False,
ORD60779,3917,2024-11-23,Gift Cards,$50 Gift Card,7,212.75,1489.22,Gift Card,Gift Purchaser,Online,False,
ORD23433,9746,2025-01-04,Gift Cards,$25 Gift Card,2,38.57,77.14,PayPal,Season Passholder,In-Person,False,
ORD66038,2807,2024-12-08,Toys,Park Puzzle,8,81.64,653.14,Credit Card,Season Passholder,In-Person,True,HOLIDAY10
ORD50585,9789,2025-01-07,Gift Cards,$100 Gift Card,5,92.78,463.88,Credit Card,One-Time Buyer,In-Person,False,
ORD81424,6393,2024-11-24,Toys,Action Figure,3,91.82,275.46,Gift Card,Gift Purchaser,In-Person,False,
ORD19563,4051,2024-11-06,Apparel,Lobster T-Shirt,8,227.64,1821.09,Gift Card,One-Time Buyer,In-Person,True,BLACKFRIDAY
ORD55701,5234,2024-11-18,Gift Cards,$100 Gift Card,6,107.4,644.42,Credit Card,Season Passholder,Online,True,BLACKFRIDAY
ORD87977,2202,2024-11-29,Accessories,Keychain,11,42.08,462.9,Gift Card,One-Time Buyer,Online,False,
ORD36301,1161,2024-12-09,Accessories,Pin Set,1,116.37,116.37,Gift Card,One-Time Buyer,Online,False,
ORD46077,9144,2024-12-26,Plush,Seal Plush,4,91.64,366.57,Gift Card,Gift Purchaser,Online,False,
ORD10817,9549,2024-12-18,Gift Cards,$25 Gift Card,5,101.4,507.0,Gift Card,One-Time Buyer,Online,True,NEWYEAR25
ORD13136,5088,2024-12-28,Apparel,Lobster T-Shirt,11,77.69,854.64,PayPal,Season Passholder,Online,True,HOLIDAY10
ORD78169,9041,2024-11-03,Accessories,Pin Set,4,120.83,483.31,PayPal,Season Passholder,Online,True,NEWYEAR25
ORD61314,4903,2024-12-24,Plush,Lobster Plush,5,119.28,596.41,Credit Card,One-Time Buyer,Online,False,
ORD11320,7166,2024-12-26,Plush,Crab Plush,1,81.96,81.96,Credit Card,One-Time Buyer,In-Person,False,
ORD99290,2446,2024-12-26,Plush,Crab Plush,5,78.55,392.76,PayPal,Gift Purchaser,Online,False,
ORD73555,3726,2025-01-07,Toys,Toy Boat,1,10.48,10.48,PayPal,Season Passholder,In-Person,True,HOLIDAY10
ORD88776,4998,2024-12-30,Accessories,Pin Set,2,88.73,177.47,Credit Card,One-Time Buyer,Online,False,
ORD28453,4063,2024-11-18,Plush,Seal Plush,13,187.41,2436.36,PayPal,Gift Purchaser,Online,True,HOLIDAY10
ORD74810,5274,2024-11-01,Apparel,Winter Beanie,9,61.63,554.67,Credit Card,Season Passholder,Online,False,
ORD91309,2513,2024-11-19,Accessories,Pin Set,4,69.82,279.29,Gift Card,Season Passholder,In-Person,False,
ORD85961,2945,2024-12-20,Gift Cards,$100 Gift Card,3,63.15,189.46,PayPal,One-Time Buyer,In-Person,False,
ORD41219,8292,2025-01-02,Home Décor,Limited Edition Ornament,1,74.4,74.4,PayPal,One-Time Buyer,Online,True,
ORD33933,8557,2024-12-16,Toys,Park Puzzle,5,82.92,414.58,PayPal,Gift Purchaser,Online,False,
ORD18377,5037,2024-11-02,Plush,Lobster Plush,9,98.22,884.01,Credit Card,Season Passholder,Online,False,
ORD64979,8699,2024-11-06,Gift Cards,$100 Gift Card,10,88.78,887.76,PayPal,Season Passholder,In-Person,False,
ORD14572,4451,2024-11-30,Gift Cards,$50 Gift Card,4,90.79,363.18,Credit Card,Season Passholder,In-Person,False,
ORD78673,5383,2024-12-20,Apparel,Winter Beanie,7,137.36,961.51,PayPal,One-Time Buyer,In-Person,False,
ORD62152,2731,2025-01-02,Toys,Action Figure,0,34.57,0.0,Gift Card,Gift Purchaser,Online,True,
ORD34256,3331,2025-01-03,Apparel,Park Hoodie,3,80.27,240.8,PayPal,Season Passholder,In-Person,False,
ORD84505,9130,2024-11-15,Apparel,Park Hoodie,9,212.75,,PayPal,One-Time Buyer,Online,False,
ORD55840,2299,2024-11-02,Gift Cards,$25 Gift Card,2,179.26,358.53,Gift Card,One-Time Buyer,In-Person,True,BLACKFRIDAY
ORD42583,6060,2024-11-01,Plush,Crab Plush,9,222.1,1998.87,PayPal,One-Time Buyer,Online,False,
ORD56484,4837,2024-12-29,Home Décor,Park Poster,4,99.54,398.17,Gift Card,Season Passholder,In-Person,False,
ORD84999,8244,2024-12-22,Gift Cards,$100 Gift Card,3,52.1,156.3,PayPal,One-Time Buyer,In-Person,False,
ORD96987,6805,2024-11-17,Home Décor,Limited Edition Ornament,4,192.43,769.72,Gift Card,Season Passholder,Online,True,HOLIDAY10
ORD84322,5173,2024-11-23,Plush,Seal Plush,7,130.92,916.43,Gift Card,Season Passholder,In-Person,False,
ORD39900,7655,2024-12-14,Accessories,Keychain,1,101.67,101.67,Credit Card,Season Passholder,In-Person,False,
ORD42064,3579,2025-01-01,Plush,Lobster Plush,1,72.9,72.9,PayPal,Season Passholder,Online,True,
ORD53554,5559,2024-12-26,Gift Cards,$100 Gift Card,8,217.55,1740.37,PayPal,Season Passholder,Online,True,BLACKFRIDAY
ORD73938,3806,2024-12-18,Accessories,Keychain,4,62.55,250.2,Gift Card,One-Time Buyer,Online,False,
ORD15418,1457,2024-12-20,Plush,Crab Plush,1,19.44,19.44,Gift Card,Season Passholder,In-Person,False,
ORD99578,7173,2024-12-31,Gift Cards,$50 Gift Card,4,201.16,804.64,PayPal,Season Passholder,In-Person,False,
ORD36664,1655,2024-12-03,Gift Cards,$100 Gift Card,1,36.37,36.37,Credit Card,One-Time Buyer,Online,False,
ORD83438,7398,2024-12-27,Toys,Toy Boat,4,88.73,354.93,Gift Card,One-Time Buyer,Online,False,
ORD68730,3536,2024-11-08,Home Décor,Park Poster,8,154.39,1235.13,Gift Card,Season Passholder,Online,True,BLACKFRIDAY
ORD45669,9100,2024-11-29,Plush,Lobster Plush,4,144.95,579.79,Credit Card,One-Time Buyer,Online,False,
ORD27329,5613,2024-12-23,Plush,Lobster Plush,1,40.73,40.73,Gift Card,One-Time Buyer,Online,False,
ORD26371,8084,2024-11-02,Toys,Toy Boat,11,102.93,1132.2,Gift Card,Season Passholder,Online,True,NEWYEAR25
ORD40045,2324,2024-12-31,Gift Cards,$25 Gift Card,5,74.19,370.94,PayPal,Gift Purchaser,Online,False,
ORD93080,9617,2024-11-25,Accessories,Snow Globe,2,80.01,160.01,Credit Card,Season Passholder,In-Person,False,
ORD96823,1653,2025-01-02,Plush,Lobster Plush,3,36.83,110.48,Gift Card,One-Time Buyer,Online,False,
ORD52897,7607,2024-12-24,Gift Cards,$50 Gift Card,7,45.09,315.66,PayPal,One-Time Buyer,Online,False,
ORD13250,1310,2024-12-09,Apparel,Winter Beanie,6,140.52,843.1,PayPal,One-Time Buyer,In-Person,False,
ORD91555,8823,2024-11-25,Toys,Action Figure,8,167.75,1341.98,Gift Card,One-Time Buyer,In-Person,False,
ORD34016,8735,2025-01-03,Gift Cards,$50 Gift Card,1,9.77,,PayPal,One-Time Buyer,Online,False,
ORD93092,8661,2024-11-26,Accessories,Keychain,7,96.3,674.08,Gift Card,Season Passholder,Online,False,
ORD65318,6758,2024-11-21,Toys,Toy Boat,9,105.93,953.34,PayPal,Season Passholder,Online,False,
ORD14241,4901,2024-11-15,Gift Cards,$50 Gift Card,1,150.22,150.22,PayPal,Season Passholder,Online,False,
ORD29090,1022,2024-11-02,Accessories,Pin Set,4,163.65,654.6,Credit Card,Gift Purchaser,Online,False,
ORD37647,2686,2024-11-29,Toys,Toy Boat,2,105.2,210.41,Gift Card,One-Time Buyer,Online,False,
ORD19052,1831,2024-12-26,Plush,Crab Plush,5,136.06,680.29,Gift Card,Season Passholder,In-Person,False,
ORD86556,1576,2024-12-20,Apparel,Lobster T-Shirt,1,23.27,23.27,PayPal,Gift Purchaser,Online,False,
ORD26299,1607,2024-12-14,Toys,Park Puzzle,6,45.63,273.78,Credit Card,One-Time Buyer,Online,True,NEWYEAR25
ORD81567,9463,2024-12-14,Toys,Action Figure,6,130.28,781.68,Credit Card,Season Passholder,In-Person,True,BLACKFRIDAY
ORD10556,9164,2024-12-21,Accessories,Keychain,1,158.59,158.59,PayPal,Season Passholder,Online,False,
ORD60744,6074,2024-12-11,Apparel,Winter Beanie,7,24.84,173.87,PayPal,Season Passholder,Online,False,
ORD51180,7753,2024-12-31,Toys,Action Figure,5,37.18,185.9,PayPal,Gift Purchaser,Online,True,NEWYEAR25
ORD35506,9294,2024-12-14,Gift Cards,$50 Gift Card,2,116.37,232.74,PayPal,One-Time Buyer,Online,False,
ORD65991,3863,2024-11-30,Apparel,Winter Beanie,8,173.52,1388.14,Credit Card,Season Passholder,In-Person,False,
ORD61637,2488,2024-12-31,Gift Cards,$100 Gift Card,5,31.18,155.91,Gift Card,One-Time Buyer,In-Person,True,BLACKFRIDAY
ORD79727,1220,2024-12-06,Home Décor,Limited Edition Ornament,7,28.42,198.93,Gift Card,Gift Purchaser,In-Person,False,
ORD23755,7077,2024-11-11,Apparel,Winter Beanie,8,65.19,521.49,Gift Card,Gift Purchaser,Online,True,SINGLES_DAY
ORD47180,2714,2024-11-25,Gift Cards,$25 Gift Card,7,225.32,1577.27,Credit Card,One-Time Buyer,In-Person,False,
ORD47786,8305,2025-01-05,Apparel,Park Hoodie,3,16.96,50.87,PayPal,Season Passholder,In-Person,True,BLACKFRIDAY
ORD54694,2619,2024-12-20,Accessories,Snow Globe,5,124.1,620.49,PayPal,Season Passholder,In-Person,True,
ORD95325,7852,2024-12-06,Apparel,Lobster T-Shirt,4,96.31,385.24,PayPal,One-Time Buyer,In-Person,False,
ORD71887,3110,2025-01-03,Gift Cards,$25 Gift Card,2,51.08,102.16,Gift Card,Season Passholder,In-Person,False,
ORD88732,4514,2024-11-05,Toys,Action Figure,2,56.11,112.22,Credit Card,Gift Purchaser,Online,False,
ORD94843,7313,2024-11-15,Home Décor,Park Poster,5,177.19,885.93,Credit Card,Season Passholder,Online,False,
ORD49069,5893,2024-12-01,Toys,Action Figure,2,126.96,253.91,Gift Card,One-Time Buyer,In-Person,True,BLACKFRIDAY
ORD81281,1456,2024-12-20,Plush,Seal Plush,2,43.64,87.28,Gift Card,One-Time Buyer,Online,False,
ORD44136,6761,2024-11-13,Apparel,Winter Beanie,8,153.34,1226.73,Credit Card,Season Passholder,In-Person,False,
ORD98757,7410,2025-01-09,Toys,Action Figure,0,36.07,0.0,Gift Card,One-Time Buyer,In-Person,False,
ORD56006,9046,2024-11-14,Accessories,Snow Globe,8,190.79,1526.29,Gift Card,Gift Purchaser,In-Person,True,HOLIDAY10
ORD78379,9500,2024-12-04,Plush,Lobster Plush,5,66.91,334.57,Credit Card,One-Time Buyer,Online,False,
ORD97144,3354,2024-12-15,Home Décor,Lobster Mug,7,132.37,926.61,Gift Card,One-Time Buyer,Online,False,
ORD61733,7073,2024-12-10,Home Décor,Limited Edition Ornament,2,192.75,385.5,Credit Card,Season Passholder,In-Person,True,NEWYEAR25
ORD88705,6570,2024-11-25,Home Décor,Lobster Mug,5,111.36,556.8,Credit Card,Gift Purchaser,Online,True,BLACKFRIDAY
ORD23864,8496,2024-11-15,Gift Cards,$50 Gift Card,10,249.88,2498.83,Credit Card,One-Time Buyer,Online,True,NEWYEAR25
ORD41291,4193,2024-11-13,Accessories,Keychain,7,139.65,977.52,PayPal,Season Passholder,In-Person,False,
ORD79609,7383,2024-11-28,Plush,Lobster Plush,2,198.72,397.44,Credit Card,One-Time Buyer,Online,False,
ORD60145,8311,2024-11-08,Home Décor,Limited Edition Ornament,5,138.67,693.34,PayPal,Season Passholder,Online,False,
ORD92498,2246,2024-12-01,Accessories,Pin Set,7,110.55,773.87,Gift Card,One-Time Buyer,Online,False,
ORD26671,4285,2024-11-10,Plush,Seal Plush,7,30.55,213.83,Credit Card,Season Passholder,In-Person,False,
ORD84037,1353,2024-11-16,Home Décor,Lobster Mug,9,70.32,632.91,Gift Card,Season Passholder,In-Person,True,NEWYEAR25
ORD33363,7272,2024-11-06,Plush,Lobster Plush,8,137.45,1099.59,PayPal,Gift Purchaser,In-Person,True,NEWYEAR25
ORD41026,8384,2024-12-12,Accessories,Snow Globe,5,44.85,224.27,PayPal,Season Passholder,In-Person,False,
ORD93354,5838,2025-01-09,Gift Cards,$25 Gift Card,3,48.1,144.3,Credit Card,One-Time Buyer,Online,False,
ORD83388,1915,2024-11-07,Plush,Lobster Plush,7,91.82,642.74,Gift Card,One-Time Buyer,In-Person,False,
ORD20307,4706,2024-11-11,Home Décor,Limited Edition Ornament,11,172.29,1895.21,Credit Card,Season Passholder,Online,True,SINGLES_DAY
ORD86979,2286,2025-01-06,Apparel,Lobster T-Shirt,0,70.65,0.0,Gift Card,One-Time Buyer,Online,False,
ORD45700,3823,2024-12-25,Gift Cards,$50 Gift Card,3,80.52,241.56,Credit Card,One-Time Buyer,In-Person,False,
ORD32961,3327,2024-11-19,Plush,Lobster Plush,3,28.73,86.19,Gift Card,Season Passholder,In-Person,True,HOLIDAY10
ORD91831,2639,2025-01-01,Gift Cards,$100 Gift Card,3,34.57,103.71,Credit Card,Season Passholder,Online,False,
ORD74143,4268,2024-11-05,Apparel,Winter Beanie,4,227.77,911.09,Credit Card,Gift Purchaser,In-Person,False,
ORD17591,2285,2025-01-08,Accessories,Pin Set,0,27.81,0.0,PayPal,Season Passholder,In-Person,False,
ORD64079,6226,2024-12-23,Home Décor,Park Poster,1,47.69,47.69,Credit Card,One-Time Buyer,In-Person,True,HOLIDAY10
ORD49970,2783,2024-12-20,Apparel,Lobster T-Shirt,6,127.89,767.31,Gift Card,One-Time Buyer,In-Person,False,
ORD79277,9227,2024-11-29,Apparel,Winter Beanie,2,200.99,401.99,Gift Card,Gift Purchaser,Online,True,HOLIDAY10
ORD87796,2319,2024-11-11,Accessories,Snow Globe,8,40.74,325.93,Gift Card,One-Time Buyer,Online,True,SINGLES_DAY
ORD10022,5677,2024-12-08,Toys,Toy Boat,7,103.28,722.96,PayPal,Gift Purchaser,Online,False,
ORD71076,8532,2024-12-09,Accessories,Keychain,1,165.62,165.62,Gift Card,Gift Purchaser,Online,True,HOLIDAY10
ORD97128,5960,2024-11-19,Gift Cards,$100 Gift Card,8,129.13,1033.03,Gift Card,Season Passholder,In-Person,False,
ORD63552,3847,2024-12-09,Home Décor,Limited Edition Ornament,8,177.59,1420.71,Gift Card,Season Passholder,Online,True,NEWYEAR25
ORD74594,1937,2024-11-28,Toys,Action Figure,4,140.27,561.09,PayPal,Gift Purchaser,Online,False,
ORD63479,7163,2024-11-26,Apparel,Winter Beanie,9,222.87,2005.87,PayPal,One-Time Buyer,In-Person,False,
ORD42819,3778,2025-01-05,Home Décor,Park Poster,1,27.94,27.94,Credit Card,Season Passholder,Online,True,HOLIDAY10
ORD60922,5536,2024-12-24,Plush,Crab Plush,5,115.05,575.27,PayPal,One-Time Buyer,In-Person,True,HOLIDAY10
ORD61792,1401,2024-12-19,Gift Cards,$100 Gift Card,11,213.11,2344.17,Gift Card,Season Passholder,Online,True,HOLIDAY10
ORD86424,8307,2024-11-18,Toys,Toy Boat,5,34.91,174.56,Gift Card,Season Passholder,In-Person,False,
ORD27278,3725,2024-12-01,Home Décor,Lobster Mug,1,62.55,62.55,Gift Card,One-Time Buyer,Online,False,
ORD36127,4212,2024-12-16,Accessories,Pin Set,1,72.61,72.61,Credit Card,Season Passholder,Online,False,
ORD75156,5215,2024-12-04,Toys,Park Puzzle,4,52.37,209.47,PayPal,Gift Purchaser,Online,False,
ORD12548,6927,2024-12-21,Plush,Seal Plush,4,30.55,122.19,PayPal,Gift Purchaser,Online,False,
ORD65708,3792,2024-12-12,Plush,Seal Plush,4,121.11,484.43,Gift Card,Season Passholder,In-Person,False,
ORD58628,9585,2024-12-28,Apparel,Lobster T-Shirt,8,64.29,514.31,Gift Card,Season Passholder,In-Person,False,
ORD70874,1486,2024-12-18,Plush,Lobster Plush,1,50.91,50.91,PayPal,One-Time Buyer,Online,False,
ORD98481,2201,2024-11-12,Gift Cards,$25 Gift Card,5,73.19,365.93,PayPal,Season Passholder,Online,False,
ORD82094,2179,2024-11-18,Accessories,Pin Set,4,144.95,579.79,Credit Card,One-Time Buyer,Online,False,
ORD93428,3704,2024-12-01,Apparel,Winter Beanie,7,134.2,939.41,PayPal,One-Time Buyer,In-Person,False,
ORD70262,9304,2024-11-15,Apparel,Winter Beanie,9,114.56,1031.0,Credit Card,Gift Purchaser,Online,False,
ORD38168,9922,2024-11-27,Gift Cards,$100 Gift Card,12,164.09,1969.14,Credit Card,One-Time Buyer,In-Person,False,
ORD90862,8724,2024-11-10,Accessories,Snow Globe,7,63.56,444.89,PayPal,Season Passholder,Online,False,
ORD40588,4229,2024-11-07,Plush,Seal Plush,5,35.49,177.45,Credit Card,Season Passholder,In-Person,True,NEWYEAR25
ORD31907,4730,2024-12-22,Accessories,Snow Globe,5,55.78,278.88,Credit Card,One-Time Buyer,In-Person,False,
ORD60551,8222,2025-01-01,Gift Cards,$25 Gift Card,3,68.39,205.17,Credit Card,Gift Purchaser,Online,False,
ORD30140,4171,2024-12-18,Gift Cards,$50 Gift Card,9,139.48,1255.33,Gift Card,Season Passholder,Online,False,
ORD77782,3324,2025-01-01,Toys,Toy Boat,0,57.12,0.0,Gift Card,Gift Purchaser,Online,False,
ORD14349,8371,2024-12-09,Plush,Lobster Plush,6,38.87,233.22,PayPal,One-Time Buyer,Online,True,NEWYEAR25
ORD98955,6789,2024-11-28,Plush,Lobster Plush,5,37.82,189.1,Credit Card,Season Passholder,In-Person,True,
ORD90473,6852,2025-01-06,Gift Cards,$25 Gift Card,0,66.14,0.0,Credit Card,Season Passholder,Online,False,
ORD20565,4214,2024-11-28,Accessories,Keychain,9,210.41,1893.66,Gift Card,One-Time Buyer,Online,True,
ORD14773,6255,2024-11-04,Toys,Park Puzzle,9,44.42,399.77,PayPal,One-Time Buyer,Online,False,
ORD42421,4050,2024-11-23,Plush,Crab Plush,7,75.64,529.49,PayPal,Season Passholder,In-Person,False,
ORD82552,9892,2024-11-18,Accessories,Snow Globe,8,17.66,141.26,Credit Card,Gift Purchaser,In-Person,False,
ORD86976,1739,2024-12-24,Accessories,Snow Globe,1,91.71,91.71,Gift Card,Season Passholder,Online,False,
ORD91741,7538,2024-11-29,Gift Cards,$50 Gift Card,9,186.14,1675.24,Gift Card,Gift Purchaser,In-Person,False,
ORD98563,9998,2024-12-15,Apparel,Lobster T-Shirt,1,173.87,173.87,PayPal,Season Passholder,Online,False,
ORD41332,2412,2024-12-18,Plush,Lobster Plush,5,27.64,138.19,PayPal,Gift Purchaser,Online,False,
ORD83320,9606,2024-11-04,Gift Cards,$50 Gift Card,9,77.15,694.34,Gift Card,Gift Purchaser,Online,False,
ORD93788,5159,2024-11-12,Plush,Crab Plush,2,208.07,416.14,Credit Card,Gift Purchaser,Online,False,
ORD97539,8906,2024-12-25,Plush,Lobster Plush,5,33.46,167.28,Gift Card,One-Time Buyer,Online,False,
ORD38106,5166,2024-11-21,Plush,Lobster Plush,6,137.45,824.69,Gift Card,One-Time Buyer,In-Person,True,NEWYEAR25
ORD58976,8248,2024-11-01,Gift Cards,$100 Gift Card,12,134.7,1616.45,PayPal,One-Time Buyer,In-Person,False,
ORD65324,2434,2024-11-03,Accessories,Pin Set,3,116.54,349.62,Credit Card,Gift Purchaser,In-Person,False,
ORD55671,9763,2024-11-28,Apparel,Lobster T-Shirt,4,39.19,156.75,Gift Card,One-Time Buyer,In-Person,False,
ORD48803,9858,2024-12-22,Accessories,Pin Set,7,65.46,458.21,Gift Card,One-Time Buyer,Online,False,
ORD89902,2613,2024-11-15,Plush,Lobster Plush,10,198.28,1982.77,Gift Card,One-Time Buyer,Online,True,NEWYEAR25
ORD90749,7200,2024-12-23,Plush,Seal Plush,4,64.29,257.17,Gift Card,Season Passholder,In-Person,False,
ORD18109,2897,2024-12-01,Toys,Park Puzzle,7,22.43,156.99,PayPal,Season Passholder,In-Person,True,
ORD37596,3913,2024-12-09,Accessories,Snow Globe,3,67.6,202.8,Gift Card,One-Time Buyer,Online,True,NEWYEAR25
ORD18780,5463,2024-12-28,Accessories,Keychain,2,139.65,279.29,PayPal,One-Time Buyer,Online,False,
ORD54756,4135,2024-11-18,Apparel,Winter Beanie,6,159.39,956.36,Credit Card,Season Passholder,In-Person,False,
ORD95227,6634,2024-12-15,Apparel,Park Hoodie,1,64.73,64.73,PayPal,One-Time Buyer,In-Person,False,
ORD88736,1759,2024-12-06,Plush,Crab Plush,5,126.11,630.53,PayPal,Season Passholder,Online,False,
ORD92291,3750,2025-01-07,Home Décor,Limited Edition Ornament,5,93.82,469.09,PayPal,One-Time Buyer,In-Person,False,
ORD55258,6355,2024-12-01,Home Décor,Park Poster,2,72.73,145.46,PayPal,One-Time Buyer,Online,False,
ORD85984,4150,2024-12-22,Plush,Seal Plush,3,26.18,78.54,Credit Card,Gift Purchaser,In-Person,False,
ORD14076,7327,2024-12-20,Apparel,Lobster T-Shirt,5,152.1,760.5,Gift Card,One-Time Buyer,Online,True,BLACKFRIDAY
ORD72892,5331,2024-11-09,Accessories,Keychain,7,49.46,346.21,PayPal,Season Passholder,In-Person,False,
ORD62682,7446,2024-11-26,Plush,Lobster Plush,13,230.87,3001.31,PayPal,Gift Purchaser,Online,True,NEWYEAR25
ORD48737,4703,2024-11-20,Toys,Action Figure,11,123.91,1362.97,Gift Card,One-Time Buyer,Online,False,
ORD26443,2370,2024-11-15,Accessories,Snow Globe,11,29.09,319.97,PayPal,Season Passholder,Online,True,NEWYEAR25
ORD56834,7687,2024-11-17,Gift Cards,$50 Gift Card,4,196.9,787.62,Credit Card,Season Passholder,In-Person,True,HOLIDAY10
ORD74750,7546,2024-12-07,Gift Cards,$50 Gift Card,3,133.75,401.25,Gift Card,Season Passholder,Online,False,
ORD93825,1322,2024-12-23,Home Décor,Park Poster,5,19.11,95.54,PayPal,Season Passholder,Online,False,
ORD74767,2639,2024-11-18,Home Décor,Park Poster,9,210.63,1895.66,PayPal,Gift Purchaser,In-Person,False,
ORD57056,9260,2025-01-02,Toys,Action Figure,0,64.61,0.0,PayPal,Gift Purchaser,In-Person,True,BLACKFRIDAY
ORD57140,8639,2024-11-15,Apparel,Winter Beanie,2,188.59,377.17,Credit Card,One-Time Buyer,In-Person,False,
ORD99344,4305,2025-01-04,Apparel,Lobster T-Shirt,2,18.76,37.53,Credit Card,Season Passholder,In-Person,False,
